image_file_name,sample_number,meat_part,label,time_frame,file_destination,sample_id,pork_cut,split_type,fold,source
20260424_055821.jpg,1,Pork Shoulder,fresh,00:01:32,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_055821.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_060221.jpg,1,Pork Shoulder,fresh,00:04:35,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060221.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_060621.jpg,1,Pork Shoulder,fresh,00:07:39,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_060621.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_061021.jpg,1,Pork Shoulder,fresh,00:10:42,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061021.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_061421.jpg,1,Pork Shoulder,fresh,00:13:45,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061421.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_061821.jpg,1,Pork Shoulder,fresh,00:16:49,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_061821.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_062221.jpg,1,Pork Shoulder,fresh,00:19:52,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_062221.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_062622.jpg,1,Pork Shoulder,fresh,00:22:56,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_062622.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_063222.jpg,1,Pork Shoulder,fresh,00:25:59,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_063222.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_063621.jpg,1,Pork Shoulder,fresh,00:29:03,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_063621.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_064222.jpg,1,Pork Shoulder,fresh,00:32:06,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_064222.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_064621.jpg,1,Pork Shoulder,fresh,00:35:10,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_064621.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_065021.jpg,1,Pork Shoulder,fresh,00:38:13,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_065021.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_065624.jpg,1,Pork Shoulder,fresh,00:41:16,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_065624.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_070023.jpg,1,Pork Shoulder,fresh,00:44:20,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_070023.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_071223.jpg,1,Pork Shoulder,fresh,00:47:23,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_071223.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_071739.jpg,1,Pork Shoulder,fresh,00:50:27,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_071739.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
20260424_071937.jpg,1,Pork Shoulder,fresh,00:53:30,E:\Thesis Code\Pork Shoulder - sample 1\Fresh - 0 to 8 hours\20260424_071937.jpg,pork_shoulder_sample_1,shoulder,cross_rotation,fold1,meatlens
